﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:6lbqMcfihnY5x84V1hA19Y","Don't Even Trip (feat. Amon Tobin)","Peeping Tom, Amon Tobin","Peeping Tom","1","3","346731","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:1LYU2MemixV8GuGUY0bWKS","The Handyman","Mickey Avalon","Teardrops on My Tombstone","1","1","161875","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:7fBycu16YBOZGibBPf0qEB","Honky's Ladder - Remastered","The Afghan Whigs","Black Love (20th Anniversary Edition)","1","7","256426","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:2voWPWlDfIthC6GUjaIQyV","Creature Comfort","Arcade Fire","Everything Now","1","4","283506","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:16qzGrIMWoxerw2gnW0zuv","Pink Moon","Nick Drake","Pink Moon","1","1","123333","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:1R4dZWz4lfZKCkxgvXhHuv","Mojo (feat. Rahzel & Dan the Automator)","Peeping Tom, Rahzel, Dan The Automator","Peeping Tom","1","2","220450","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:3QYrcpagGk1MDFBI7YyJdD","First, Love","She Wants Revenge","This Is Forever","1","1","111786","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:1YzbEChYqIWSWp1fnZy9Ez","The Space In Between","How To Destroy Angels","How To Destroy Angels","1","1","214509","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:6HZILIRieu8S0iqY8kIKhj","DNA.","Kendrick Lamar","DAMN.","1","2","185946","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:7fOg3KruykFSiwq54sKunB","Chloe In The Afternoon","St. Vincent","Strange Mercy","1","1","175786","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:1EALzILzmIPtRIvYyo6Lwm","Fill in the Blank","Car Seat Headrest","Teens of Denial","1","1","244506","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:4qGpycLh5QWK8PJT1mPD2z","Harmony Korine","Steven Wilson","Insurgentes (2016 Remaster)","1","1","308500","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:7rjG6UbsBOlBzOH4u5N7W9","Kitty Litter","Placebo","Battle for the Sun","1","1","227733","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:451k7CQkDxV9gikgyvqwIR","If I Were Going - Remastered","The Afghan Whigs","Gentlemen (Deluxe Edition)","1","1","185106","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:1MaHHonN9MEjDLkYAdS3gh","How It Feels To Be Something On","Sunny Day Real Estate","How It Feels To Be Something On","1","6","237400","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:4lGUA1a5NCgoRVrvPCrw9G","Free Ride","Nick Drake","Pink Moon","1","9","183986","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:6IyWD0fAwt05ee3emHHXkn","Nowhere Now","Steven Wilson","To The Bone","1","2","243865","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:0ALyLffxztZiTBOCZS6uzh","Ich Bin Ein Auslander","Pop Will Eat Itself","Dos Dedos Mis Amigos","1","1","239397","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:0AKQXEIBbhdoa2PKfcQf88","A Praise Chorus","Jimmy Eat World, Davey Vonbohlen","Bleed American","1","2","243506","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:4XDBEoD6QFnzDY5oMmNVXN","The Hollow","A Perfect Circle","Mer De Noms","1","1","178960","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:3j5DVpcCELigVZrmwGOw3X","Cruel","St. Vincent","Strange Mercy","1","2","214986","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:7a9CcfKkg5E9JlU0nflL8K","Road","Nick Drake","Pink Moon","1","3","119826","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:7nZOHks3CYi2hAfRoVrolM","Magnificent (She Says)","Elbow","Little Fictions","1","1","265826","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:2fimvxAWLHvzRIClo6cCFL","Hornets! Hornets!","The Hold Steady","Separation Sunday (Deluxe Version)","1","1","286466","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:0ZPHHXmmW3nVoDBe3YUdmm","The Middle","Jimmy Eat World","Bleed American","1","3","165853","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:7eGKgpVkNraiJtJHL4CC1n","The Yabba","Battles","La Di Da Di","1","1","409120","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:3TKWCQMU7xYEEslFXsj51i","A Life of Possibilities","Dismemberment Plan","Emergency & I","1","1","274720","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:1n4jwRVXdkK2U34nBDUKKT","BLOOD.","Kendrick Lamar","DAMN.","1","1","118066","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:2Kerz9H9IejzeIpjhDJoYG","Love","Lana Del Rey","Lust For Life","1","1","272742","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:5ASiwbUlx1HcpX1tVMKgsg","Surgeon","St. Vincent","Strange Mercy","1","4","265053","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:1OolhlC40SrPyo06hQTqXT","No Twilight Within the Courts of the Sun","Steven Wilson","Insurgentes (2016 Remaster)","1","5","517656","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:48ZqiKc9qMhrOTMctjwYOw","The Package","A Perfect Circle","Thirteenth Step","1","1","460493","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:6h9cVbA6ui8RqWV6xvIDKH","Touch Me I'm Sick","Mudhoney","Superfuzz Bigmuff (Deluxe Edition)","1","1","152706","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:2ljkrYRtQW3pAEwDbVQb9S","Fur Lined","How To Destroy Angels","How To Destroy Angels","1","3","240196","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:35WmbtcmxN4RhL8uKmsErL","Stuck Between Stations","The Hold Steady","Boys And Girls in America (Deluxe Edition)","1","1","249546","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:51txLjbvSBRvtxjCjAFLkM","How Did We Get So Dark?","Royal Blood","How Did We Get So Dark?","1","1","197933","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:487OPlneJNni3NWC8SYqhW","Born To Die","Lana Del Rey","Born To Die - The Paradise Edition","1","1","285400","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:20ueyGsLn29qYgC0G9DTWH","Sex With Somebody","Electric Six","How Dare You","1","5","209082","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:3PvzvltQZLIKk9YgoMP3Yq","The Mother We Share","CHVRCHES","The Bones Of What You Believe (Special Edition)","1","1","190160","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:3FuyDN84H3DmHhdGlU1het","Circuitry of the Wolf","Mew","And The Glass Handed Kites","1","1","164960","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:675qT5ZF2jBPFyge8uAFdn","Mind Idea","Jeremy Enigk","OK Bear","1","1","157786","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:2s8e50CKIAHOQLVCDXuBhO","Rose","A Perfect Circle","Mer De Noms","1","3","205973","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:2ZssXuZfktUr4MMDzEWD2Z","Good God Damn","Arcade Fire","Everything Now","1","10","214426","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:6lPcDYvLwfc4Q0H5Q1pfKw","Significant Other","Steven Wilson","Insurgentes (2016 Remaster)","1","6","271728","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:1EaKU4dMbesXXd3BrLCtYG","ELEMENT.","Kendrick Lamar","DAMN.","1","4","208733","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:1MweULEzWWg5WTlBWMZosS","Heart Of A Dog","The Kills","Ash & Ice","1","2","226527","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:3X4rKQSuBr72wl90yOdx3J","Atrocity Exhibition - 2007 Remaster","Joy Division","Closer","1","1","364759","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:1g1RmSl6D0I6m6MEtDvxYn","Signs of Life","Arcade Fire","Everything Now","1","3","276613","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:75kV0yzZJvqMQALO32dTW6","Written In Blood","She Wants Revenge","This Is Forever","1","2","299560","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:2mBIHFv81gM8vgB5ACICpR","Hard Habit To Break","The Kills","Ash & Ice","1","3","232687","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:0ScgmigVOJr2mFsAtwFQmz","Fight Test","The Flaming Lips","Yoshimi Battles The Pink Robots (U.S. Version)","1","1","256720","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:7Keyq1bgAcni9Yias80KxY","Born to Lose","Mickey Avalon","Teardrops on My Tombstone","1","4","216460","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:2ueh5JBuX7XwrffIgeYKCF","Shake Shake Shake","The Sounds","Weekend","1","1","211933","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:52UcjsM15hjCQAUbTW2hy1","Only Shallow","My Bloody Valentine","Loveless","1","1","257519","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:0aT3obZcWTHNb8cHth7vuT","BBB","How To Destroy Angels","How To Destroy Angels","1","4","211383","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:7CcaktZZsdb8AWPdhDM38f","Pariah","Steven Wilson, Ninet Tayeb","To The Bone","1","3","286225","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:6gf7WF9nXNON9HdNtrdEDq","I Should Live in Salt","The National","Trouble Will Find Me","1","1","248043","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:4uowdoYmVLUkAoQbPTtEeA","Branches / Bones","Nine Inch Nails","Not The Actual Events","1","1","106722","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:2Tdu0wdn8X06AIRXVJSjQS","Stick It to You","Mickey Avalon","Teardrops on My Tombstone","1","3","168772","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:6V0g1p7KaOzWc3wbjPlQuX","3rd Planet","Modest Mouse","The Moon & Antarctica","1","1","239133","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:4D9SetEyBipw5k7DwiugDx","D.I.Y. (Edit)","KMFDM","Greatest Shit","1","1","259253","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:4LUycLZwknHFi3zwdUa5VN","Oh So Protective One","Girls","Broken Dreams Club","1","1","216493","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:0mvQBGSLFaQRgTje5MP9eS","Long Shot","Aimee Mann","I'm With Stupid","1","1","193426","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:1ykteTDzDnxpGau5NVjcE9","Academy Flight Song","No Knife","Fire In The City Of Automatons","1","1","198440","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:0iUano4euaiUETVUd1u0cx","Nobody Move, Nobody Get Hurt","We Are Scientists","With Love And Squalor","1","1","192311","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:4aOos0Scd5owBevkcy7cua","Trust the Sun","Elbow","Little Fictions","1","3","355293","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:60i2U8vi4WQcbaBDFGLJ5C","This Ladder Is Ours","The Joy Formidable","Wolf's Law","1","1","311288","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:68pjqzEiYtLLgrNIY9FM9M","You Will Become","Glen Hansard","Rhythm And Repose (Deluxe Edition)","1","1","228080","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:17Nowmq4iF2rkbd1rAe1Vt","King of Carrot Flowers Pt. 1","Neutral Milk Hotel","In the Aeroplane Over the Sea","1","1","120426","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:6lZlWE53RRQeccTEYfBuMW","Be Sweet - Remastered","The Afghan Whigs","Gentlemen (Deluxe Edition)","1","3","216333","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:02UsWVUJeCckPaG7oTBD8k","Ultra","KMFDM","Nihil","1","1","273866","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:4NpqzZfiqjEWBPQ3mx37IJ","Tell 'Em","Sleigh Bells","Treats","1","1","176426","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:5CSTnZcNc5nOpiG3a9cwE3","Good Day","The Dresden Dolls","The Dresden Dolls","1","1","351080","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:2t31y6OVkOkd860UWyegxA","Blackest Eyes","Porcupine Tree","In Absentia","1","1","261600","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:2nIulsLMiP2SMTDrtxfQXX","Out of the Black","Royal Blood","Royal Blood","1","1","240572","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:5bgTWDN7CkQWbLJrtmIvSh","Debonair - Remastered","The Afghan Whigs","Gentlemen (Deluxe Edition)","1","4","254040","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:1GNlWTlpUex6NkSTBa1Vgl","Shade and the Black Hat","Jeremy Enigk","Return of the Frog Queen","1","8","298093","spotify:user:","2017-11-18T00:09:28Z"
"spotify:track:2kYBpQpJuNEJuTJUeIHpkU","Malpractice","Faith No More","Angel Dust (Deluxe Edition)","1","7","242293","spotify:user:","2017-11-18T00:09:28Z"
