﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:2K3FWuRkX7jLZVwMKCpQUL","When My Boy Walks Down the Street","The Magnetic Fields","69 Love Songs","2","3","158226","spotify:user:","2011-07-29T15:55:43Z"
"spotify:track:2fo1j5kbrVWL8pjCq7q2JD","Time Enough for Rocking When We're Old","The Magnetic Fields","69 Love Songs","2","4","123800","spotify:user:","2011-07-29T15:55:43Z"
"spotify:track:0nQ3HLPlILvy6yFsjiTnLd","Very Funny","The Magnetic Fields","69 Love Songs","2","5","86880","spotify:user:","2011-07-29T15:55:43Z"
"spotify:track:4sl88pxZoHJw15GaOjOtBh","Grand Canyon","The Magnetic Fields","69 Love Songs","2","6","148493","spotify:user:","2011-07-29T15:55:43Z"
"spotify:track:17nFBxL5ZFNRM6VnPbevxV","No One Will Ever Love You","The Magnetic Fields","69 Love Songs","2","7","194480","spotify:user:","2011-07-29T15:55:43Z"
"spotify:track:1AZ9v385vsjZn3NpHiuZXw","If You Don't Cry","The Magnetic Fields","69 Love Songs","2","8","186973","spotify:user:","2011-07-29T15:55:43Z"
"spotify:track:7d1ua0O66lmq3WMcWwuHEf","You're My Only Home","The Magnetic Fields","69 Love Songs","2","9","137733","spotify:user:","2011-07-29T15:55:43Z"
"spotify:track:1gDPUTxcq8fnS7kj0uX9aS","(Crazy for You But) Not That Crazy","The Magnetic Fields","69 Love Songs","2","10","138866","spotify:user:","2011-07-29T15:55:43Z"
"spotify:track:0LrYpd6enOFdhVOE7ottZQ","My Only Friend","The Magnetic Fields","69 Love Songs","2","11","121026","spotify:user:","2011-07-29T15:55:43Z"
"spotify:track:2zofPgWJ1nFRbQdKsfBZwJ","Promises of Eternity","The Magnetic Fields","69 Love Songs","2","12","226133","spotify:user:","2011-07-29T15:55:43Z"
"spotify:track:2B7U2Odl558RaoUYEhVNni","World Love","The Magnetic Fields","69 Love Songs","2","13","187400","spotify:user:","2011-07-29T15:55:43Z"
"spotify:track:3Qa8X1dC8Tgs4QtGobmvCU","Washington, D.C.","The Magnetic Fields","69 Love Songs","2","14","113173","spotify:user:","2011-07-29T15:55:43Z"
"spotify:track:7LFwvyRNvi5apCyo9Xad8H","Long-Forgotten Fairytale","The Magnetic Fields","69 Love Songs","2","15","217093","spotify:user:","2011-07-29T15:55:43Z"
"spotify:track:5v3lXGnrgmDxKruqJEvzxQ","Kiss Me Like You Mean It","The Magnetic Fields","69 Love Songs","2","16","120986","spotify:user:","2011-07-29T15:55:43Z"
"spotify:track:5Yy3MkY3YEga1ecYOb2XqX","Papa Was a Rodeo","The Magnetic Fields","69 Love Songs","2","17","301546","spotify:user:","2011-07-29T15:55:43Z"
"spotify:track:7G969WG9KJsAT5qdc7LzW8","Epitaph for My Heart","The Magnetic Fields","69 Love Songs","2","18","170386","spotify:user:","2011-07-29T15:55:43Z"
"spotify:track:21gPklnLcfQsXU2Y2DZNja","Asleep and Dreaming","The Magnetic Fields","69 Love Songs","2","19","113293","spotify:user:","2011-07-29T15:55:43Z"
"spotify:track:7rn498LuxIwTFnvr5amuCP","The Sun Goes Down and the World Goes Dancing","The Magnetic Fields","69 Love Songs","2","20","166360","spotify:user:","2011-07-29T15:55:43Z"
"spotify:track:0qV9dbLNwBrlm4KzrU2viq","The Way You Say Good-Night","The Magnetic Fields","69 Love Songs","2","21","164706","spotify:user:","2011-07-29T15:55:43Z"
"spotify:track:6IVNoDKh5uRXTzVnkxOui5","Abigail, Belle of Kilronan","The Magnetic Fields","69 Love Songs","2","22","120706","spotify:user:","2011-07-29T15:55:43Z"
"spotify:track:2WCnGeYVvzgplvWtAqYGmz","I Shatter","The Magnetic Fields","69 Love Songs","2","23","189240","spotify:user:","2011-07-29T15:55:43Z"
"spotify:track:3kvhjRD8UBmLoPGRuwGjNy","Underwear","The Magnetic Fields","69 Love Songs","3","1","169586","spotify:user:","2011-07-29T15:55:43Z"
"spotify:track:49WUbtW7UTob8LrdONCZ2E","It's a Crime","The Magnetic Fields","69 Love Songs","3","2","234893","spotify:user:","2011-07-29T15:55:43Z"
