﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:6vwo5hIkYkyaGjanXsP7On","Hornets! Hornets!","The Hold Steady","Separation Sunday","1","1","289134","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:4htHl5yGl6w9fW0PlzLMnS","Mud Bugs","Quintron","Are You Ready for an Organ Solo?","1","2","254786","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:0eFeHt3X0UmeQhw7R6hvhO","Cocaine Blues","Escort","Escort","1","2","247706","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:1Hl4zDymkMcPBEZfoslAcm","Riot Rhythm","Sleigh Bells","Treats","1","3","156760","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:2k1erWqdB28heZ4V4qB9Eg","Upside Down & Inside Out","OK Go","Hungry Ghosts","1","1","187866","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:4rvxN73Tmzyn9Kb01z8EDw","Theme of ''Rome''","Danger Mouse, Daniele Luppi","Rome","1","1","141200","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:19lXicNgA5P4aZlRQqCczY","Kids","Sleigh Bells","Treats","1","2","166173","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:1vketGSJVvo9cPq2bURYXZ","Miniature Breakdown","Quintron","Are You Ready for an Organ Solo?","1","4","361880","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:1jgiCdMQFBa5TGFDkbnRD5","God Put a Smile on Your Face (feat. The Daptone Horns)","Mark Ronson, The Daptone Horns","Version","1","1","192493","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:1eyzqe2QqGZUmfcPZtrIyt","Midnight City","M83","Hurry Up, We're Dreaming","1","2","241440","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:6lZlWE53RRQeccTEYfBuMW","Be Sweet - Remastered","The Afghan Whigs","Gentlemen (Deluxe Edition)","1","3","216333","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:0JZTgwdsRTtCdVA6E0f85S","Your Little Hoodrat Friend","The Hold Steady","Separation Sunday","1","3","234846","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:6OWYOJRhuZAmCKAQtw6rvb","Makeover","Escort","Escort","1","3","249440","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:7grzMnF1FHponm2aJBWj8E","Off To The Races","Lana Del Rey","Born To Die","1","2","299920","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:7ty0v4sVwHyrwgNdVaFnaF","Cattle and the Creeping Things","The Hold Steady","Separation Sunday","1","2","227787","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:2Tky1eOpdLXo8yYawnTMcj","Somebody to Love Me","Mark Ronson, The Business Intl","Record Collection","1","4","297933","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:6k8IT986H6wuFblejdvvDM","Heart Is A Beating Drum","The Kills","Blood Pressures","1","3","260093","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:0iUano4euaiUETVUd1u0cx","Nobody Move, Nobody Get Hurt","We Are Scientists","With Love And Squalor","1","1","192311","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:3JpOcTqozit7Eobj7m1DTS","Lose It (In The End)","Mark Ronson, The Business Intl","Record Collection","1","2","145533","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:2iAPxFIA1tYnyMu2ZvK7i2","Tick (Live at John & Peter's)","Ween","GodWeenSatan: Live","1","2","142192","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:17lF8RA9r59qIwAyqgAS8e","Disappear","Sunny Day Real Estate","The Rising Tide","1","4","249426","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:4DnmuSBZvnTqCv65a4x8eZ","First Words","Trans Am","Sex Change","1","1","254200","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:1GXvrp9nsOjl22RfXe0Bun","Nothing in the Air","26","The Messiah","1","1","340400","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:6EKrKfhgmQy5rHwNuXADH8","Money","KMFDM","Money","1","1","330093","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:0bmJ2sqxKOk0l36Ctd0Fcs","The City","The 1975","The 1975 (Deluxe Version)","1","2","206882","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:5X9D4hPl4K6FeZrw9Ws6ee","Cheap Talk","Death From Above 1979","The Physical World","1","1","194666","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:55xmHnKmnPdK393QsnQu4Q","Wait! You'll Find a Better Way","Mike Doughty","The Heart Watches While the Brain Burns","1","1","191579","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:0fbbSNH28FSbAkMUQ632i0","Mr. Self Destruct","Nine Inch Nails","The Downward Spiral","1","1","270293","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:70oiO5ivU4Ke41WMuXI26J","Snibe","Sunny Day Real Estate","The Rising Tide","1","5","269200","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:2ChA99GP8xPKhjO5xSxpai","Waterfall","Quintron","Too Thirsty 4 Love","1","2","249253","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:5FX5tPH8XOfwrnTfLkiepr","I'm in the Mood to Move (Live at John & Peter's)","Ween","GodWeenSatan: Live","1","3","92498","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:5WuLqgolua3xAHxOfBdxsA","No Pause","Girl Talk","Feed the Animals","1","6","192183","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:1Ij4cmQteKslDqCpenSFhF","M.O.N.E.Y.","The 1975","The 1975 (Deluxe Version)","1","3","216563","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:3yjKAMPD7eVKaDAPNdyy66","Satellite","The Kills","Blood Pressures","1","2","253400","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:0YodeiUKnpTft8EG0Hi1aP","Carpe","Russian Circles","Enter","1","1","541120","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:4fOFWrYmRUfS9sC9TyOlUb","What It's All About","Girl Talk","Feed the Animals","1","4","254705","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:79MNa5H7XumdrAR2VDiSJO","Brian","Mike Doughty","The Heart Watches While the Brain Burns","1","3","173428","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:0T4kJ1M2S90Bqe9Ss80CvO","Another Set of Issues","OK Go","Hungry Ghosts","1","3","237544","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:3tgKPIjhpelqSeKbDzaG3c","Nothing But Trouble","Phantogram","Voices","1","1","245053","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:31WoNmfwgisR09Xo3siDjc","Birth In Reverse","St. Vincent","St. Vincent","1","2","195893","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:06QooyUa24W60Y4w8SgDwD","Turn up the Radio","OK Go","Hungry Ghosts","1","4","177360","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:70PTpJAzYS18OxdNVoO5hs","Once Again","Girl Talk","Night Ripper","1","1","160106","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:2DDGqc6gRdrXbrcAMcFE2W","Huey Newton","St. Vincent","St. Vincent","1","4","277906","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:4vBO3iPTa7yH88pqdMyOhw","Me and Mia","Ted Leo and the Pharmacists, The Pharmacists","Shake the Sheets","1","1","211162","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:3wQoxzJ8tl1HAGaBdxjcj7","Greenpoint","Marco Benevento","Between The Needles & Nightfall","1","1","375720","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:7giJ9AongA3MX4ASn4iF1O","Walk To The Harvest","Quintron","Too Thirsty 4 Love","1","3","223360","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:5by7gtiDrxe4n2qQQunL8S","Video Games - Remastered","Lana Del Rey","Born To Die","1","4","281946","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:7qTZ3NYt0p2Bdyaq4YS6UL","Feel Good Hit Of The Summer","Queens of the Stone Age","Rated R","1","1","163626","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:24KlTZcMLr0UR0qtMnKell","Freedom","Quintron","Too Thirsty 4 Love","1","9","214320","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:3FuyDN84H3DmHhdGlU1het","Circuitry of the Wolf","Mew","And The Glass Handed Kites","1","1","164960","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:0rJTwWY2IKaEV4TwOoo7Ia","Toxic (feat. Ol' Dirty Bastard & Tiggers) - Version Revisited","Mark Ronson, Ol' Dirty Bastard, Tiggers","Version","1","4","245173","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:5qeE7NpODkHgivRDO5Y8fv","Deadwing","Porcupine Tree","Deadwing (Intl Download)","1","1","586573","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:5KN2f0bAJsYgKMlPWVqh3u","Inversion","Mark Ronson","Version","1","7","107226","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:3XTXwcIu8tC9kwRFIfCIjT","In Circles","Sunny Day Real Estate","Diary (2009 Edition)","1","2","298373","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:55sI8nRMDfAsIAuaDDN92T","Heresy","Nine Inch Nails","The Downward Spiral","1","3","234306","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:60i2U8vi4WQcbaBDFGLJ5C","This Ladder Is Ours","The Joy Formidable","Wolf's Law","1","1","311288","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:2PZZmIMZ57Tbll2QyC7W9A","Big Jilm","Ween","At The Cat's Cradle, 1992","1","1","216146","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:13CtMmnEyGZ15US2ZfW662","Pinion","Nine Inch Nails","Broken","1","1","63160","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:1lxQ6zfUPAlJgNVOnN9kNQ","The Blankets Were The Stairs","Sunny Day Real Estate","Diary (2009 Edition)","1","6","327333","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:0OW8czyTKGtzdJcTFB1QCW","Drone Strikes","Electric Six","Bitch, Don't Let Me Die!","1","1","160453","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:3AnTSyFUoEiOcm9UiCa4Ds","Message From The Pulpit","Causey Way","With Loving And Open Arms","1","1","169493","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:4XDBEoD6QFnzDY5oMmNVXN","The Hollow","A Perfect Circle","Mer De Noms","1","1","178960","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:7HKzib9YuiFXhy0Ts880Rq","Adam Levine","Electric Six","Mustang","1","4","159106","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:7vj2GPJROsOQRhRxT3cr9b","Piggy","Nine Inch Nails","The Downward Spiral","1","2","264400","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:0ERPAQmtDs354FP1Q4J0u7","Mirrorball","Elbow","The Seldom Seen Kid","1","3","350160","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:1kl4FbMjAH9x7C5T096HVT","Buckle","We Are Scientists","Helter Seltzer","1","1","177866","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:6pgg1PiWcNaBPQt1iiEVrQ","Peaches En Regalia","Frank Zappa","Hot Rats","1","1","218893","spotify:user:","2016-12-03T00:00:00Z"
"spotify:track:7Lfh4aHCDfksrnDfgSTZ6U","The Eater of Dreams","Nine Inch Nails","Hesitation Marks (Deluxe Version)","1","1","52453","spotify:user:","2016-12-03T00:00:00Z"
