﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:1zIsL9XHe4GfTtPnTrfSI3","Relief","Denali","Denali","1","6","282946","spotify:user:mmccaff","2019-10-23T16:22:02Z"
"spotify:track:4t7nwdBXl3xy4fAUK8jIyr","Time Away","Denali","Denali","1","7","311266","spotify:user:mmccaff","2019-10-23T16:22:02Z"
"spotify:track:7vXZgrg108jnUbQPICdNCs","Gunner","Denali","Denali","1","8","212906","spotify:user:mmccaff","2019-10-23T16:22:02Z"
"spotify:track:1pqbPPqAaT4xx0OXBGlbzv","Function","Denali","Denali","1","9","251546","spotify:user:mmccaff","2019-10-23T16:22:02Z"
"spotify:track:58AwoxIk3I905R2759wp14","Where I Landed","Denali","Denali","1","10","333306","spotify:user:mmccaff","2019-10-23T16:22:02Z"
"spotify:track:0DCdiJHC1bWH493ooNpvps","Nuclear Medicine","Lez Karski, The Donkeys","The Donkeys","1","1","314200","spotify:user:mmccaff","2019-10-23T16:22:47Z"
"spotify:track:5SPl7qM1cNYqZLpFLKJBJg","Lose These Blues","Lez Karski, The Donkeys","The Donkeys","1","2","288200","spotify:user:mmccaff","2019-10-23T16:22:47Z"
"spotify:track:3GLk0U3X6RpB56csxumY0T","One Time Around","Lez Karski, The Donkeys","The Donkeys","1","3","217173","spotify:user:mmccaff","2019-10-23T16:22:47Z"
"spotify:track:7zkOJcbhCkNqqU32zf2wck","Double-Minded Man","Lez Karski, The Donkeys","The Donkeys","1","4","350560","spotify:user:mmccaff","2019-10-23T16:22:47Z"
"spotify:track:5V6QbO08RZQ2tfFjVvQG1E","Backstroke","Lez Karski, The Donkeys","The Donkeys","1","5","144666","spotify:user:mmccaff","2019-10-23T16:22:47Z"
"spotify:track:0LHSBwtfEBL8oWKxblypWw","Legal Thing","Lez Karski, The Donkeys","The Donkeys","1","6","241133","spotify:user:mmccaff","2019-10-23T16:22:47Z"
"spotify:track:4OpV2rXs0yTd8gOsZJpTXq","Keep Your Lamp Trimmed and Burning","Lez Karski, The Donkeys","The Donkeys","1","7","270306","spotify:user:mmccaff","2019-10-23T16:22:47Z"
