﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:5jeDAq40nB1ZCTqZAZIlm6","Vincent","Car Seat Headrest","Teens of Denial","1","2","465026","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:5tE6O5aR5b7krAkQnPrkYC","Hypnotize","Solomun","Dance Baby","1","4","402520","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:5XnozudaDl2ke9N3jFl8C4","Mystery Fish","Aesop Rock","The Impossible Kid","1","1","188973","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:0yUyPe5c1o5cCyV7aJkz6F","Somewhat Damaged","Nine Inch Nails","The Fragile","1","1","271693","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:7gc71e0SFEdFoJnKNskWCd","Eat The Elephant","A Perfect Circle","Eat The Elephant","1","1","313640","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:3qJGhsmK3del5A8zhm4bir","The Catastrophist","Tortoise","The Catastrophist","1","1","232133","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:6Up6Kca5yKOLlxsfzDCRW3","How Is Your Life Today?","Porcupine Tree","Lightbulb Sun","1","2","166773","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:0CYnbRa5fl6s2dTZQxv1Y1","The wake-up","How To Destroy Angels","Welcome oblivion","1","1","102706","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:451k7CQkDxV9gikgyvqwIR","If I Were Going - Remastered","The Afghan Whigs","Gentlemen (Deluxe Edition)","1","1","185106","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:5fVTi3rIiLvsEVYp0cRvaI","Meds","Placebo, Alison Mosshart","Meds","1","1","175386","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:5xIvGtLD8j2O8R8RBvW58q","Never","She Wants Revenge","Never","1","1","252102","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:0QC67UHPWqEwLWTgvS3xTg","Love Is a Deserter","The Kills","No Wow","1","3","228000","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:64Dlgk4d6JbiT8UoaHB4g0","Movement and Location","Punch Brothers","Who's Feeling Young Now?","1","1","244986","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:4eRETB0S4n01Qq8TScw6VR","Massive Nights","The Hold Steady","Boys And Girls In America","1","8","174066","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:3JMYDcHFGcJnktf1b3uAP8","You Hit the Nail On The Head","Funkadelic","America Eats Its Young","1","1","433800","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:1QpHhKFLbcN2alQ9YFRL0l","Seven","Sunny Day Real Estate","Diary (2009 Edition)","1","1","286400","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:7DKrKzipnL35PcDqdCGrrq","It's All Around You","Tortoise","It's All Around You","1","1","249866","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:1HfVdg6TNKHtpsMPc07HTO","Trains","Porcupine Tree","In Absentia","1","2","358600","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:4okKspQqtjLcPVRMmuK3N6","Institutional Man","Causey Way","With Loving And Open Arms","1","9","115866","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:4L7kaptgY6py2G3nRW9BVQ","Masseduction","St. Vincent","MASSEDUCTION","1","3","197426","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:7uQekeEOVeXWtPEaL3IlCU","The Rite of Spring, Pt. 1 "Adoration of the Earth": II. The Augurs of Spring - Dances of the Young Girls","Igor Stravinsky, Park Avenue Chamber Symphony, David Bernard","Stravinsky: The Rite of Spring & The Firebird Suite","1","2","190466","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:75kV0yzZJvqMQALO32dTW6","Written In Blood","She Wants Revenge","This Is Forever","1","2","299560","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:0nFCmqrXrDszfq11RfleO0","Hurt You","The Sounds","Dying To Say This To You","1","8","231426","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:2ljkrYRtQW3pAEwDbVQb9S","Fur Lined","How To Destroy Angels","How To Destroy Angels","1","3","240196","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:3FuyDN84H3DmHhdGlU1het","Circuitry of the Wolf","Mew","And The Glass Handed Kites","1","1","164960","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:4fBqC9YS4jfCqyzrEx3OPc","Outrage! Is Now","Death From Above 1979","Outrage! Is Now","1","4","212999","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:5gyGC6yxOrsgDeXT1RbyB8","My Love Will Not Let You Down - Live at Madison Square Garden, New York, NY - June/July 2000","Bruce Springsteen","Live in New York City","1","1","338226","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:6FuyPAct3hd4IDdB1DkPZs","Dot/Eyes","Tortoise","It's All Around You","1","6","226466","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:6j2IrhQXfb8iB0AVkHCgjY","The Blind House","Porcupine Tree","The Incident","1","2","346906","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:6J3ueh4x5WKk01jx07owc5","Rock Star (Intro)","The Roots, J. Period","The Best of The Roots","1","1","64586","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:2HljjnBozLsLfu5pvjMDDB","Leathersex","My Life With The Thrill Kill Kult","Sexplosion!","1","2","370840","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:6mUpjUSaUl4u9pGdEhZkYI","If You Don't Like the Effects, Don't Produce the Cause","Funkadelic","America Eats Its Young","1","2","228280","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:6HCnzQtnYzredvkOrYi0Ie","True Romance","She Wants Revenge","This Is Forever","1","4","250026","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:54IL47Tmp2MAVABIdf6eMF","Hang On Me","St. Vincent","MASSEDUCTION","1","1","168786","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:3ohJejAvKVqepuynBfMYea","Missy","Punch Brothers","Antifogmatic","1","6","233586","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:0ALyLffxztZiTBOCZS6uzh","Ich Bin Ein Auslander","Pop Will Eat Itself","Dos Dedos Mis Amigos","1","1","239397","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:2PZZmIMZ57Tbll2QyC7W9A","Big Jilm","Ween","At The Cat's Cradle, 1992","1","1","216146","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:0TjdqtKhhiKgzgiLJZg7sd","Concrete Seconds","Pinback","Blue Screen Life","1","2","248306","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:48ZqiKc9qMhrOTMctjwYOw","The Package","A Perfect Circle","Thirteenth Step","1","1","460493","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:3qStRkC8ZvpXGpKzlH48hR","The Incident","Porcupine Tree","The Incident","1","6","319970","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:2KKZGNbtCtjqDU6vgAZB8I","HYPERPOWER!","Nine Inch Nails","Year Zero","1","1","102253","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:3XJDddl7vCozhQRP4Dr5qW","Crime Scene Part One - Remastered","The Afghan Whigs","Black Love (20th Anniversary Edition)","1","1","359360","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:1uKIGN9CMAqzWb5duBzl3I","Battle Royale","Does It Offend You, Yeah?","You Have No Idea What You're Getting Yourself Into","1","1","215493","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:64j9PQCgYrBrTzVEktbMGh","I Don't Want To Fall In Love","She Wants Revenge","She Wants Revenge","1","3","218000","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:6jcKQzA6fxIrof4AlrojG1","Pills","St. Vincent","MASSEDUCTION","1","2","280680","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:3z3BsIVe0RHu7m6J1KZxg1","My Boy (Twin Fantasy)","Car Seat Headrest","Twin Fantasy","1","1","172920","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:5ErDS7mRlSt1DBaymqUSB7","Right On Frankenstein","Death From Above 1979","Live at Third Man Records","1","1","205760","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:1H7VGH2n4xNqi1bu6TSkGk","Atlantic City - Live at Madison Square Garden, New York, NY - June/July 2000","Bruce Springsteen","Live in New York City","1","4","396306","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:5McpGygiGgyuakKGxDttBb","End of My Line","Mickey Avalon","Some Kind of Exciting","1","1","204122","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:3tgKPIjhpelqSeKbDzaG3c","Nothing But Trouble","Phantogram","Voices","1","1","245053","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:1L9lxHOC34URTdhGghi8pZ","Infra-Red","Placebo","Meds","1","2","195653","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:2fimvxAWLHvzRIClo6cCFL","Hornets! Hornets!","The Hold Steady","Separation Sunday (Deluxe Version)","1","1","286466","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:5N8EzZ0sinMwDyKRAZxdt3","Offline P.K.","Pinback","Blue Screen Life","1","1","197680","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:7BMXjMBut8STY681WZqiuh","Letting You","Nine Inch Nails","The Slip","1","3","229510","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:6gwJm7LgsaHdd3CWi4K8e8","Out Of Control","She Wants Revenge","She Wants Revenge","1","4","217293","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:6cAYNHlOo7IddNDn5cmGAy","Great Expectations","Porcupine Tree","The Incident","1","3","86053","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:4qTDNmZMl3BMRZqQkf9y2P","Unknown","Tortoise","It's All Around You","1","5","338440","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:4NmTNaaY7IlT8qTZ2GModd","Let's Make Out","Dream Wife","Dream Wife","1","1","175760","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:2ZTcvDqRgPFvg0lAZA9H70","Little Deaths","IAMX","Unfall","1","1","300173","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:7kh8EGV2pe6AKoEfsCyXhw","The Space Program","A Tribe Called Quest","We got it from Here... Thank You 4 Your service","1","1","340853","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:4yAEzjMpN9RZxZLqjqmW0X","Bleed American","Jimmy Eat World","Bleed American (Deluxe Edition)","1","1","185120","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:3XkI6O4lihB44dnmNoxDds","Jude (Be Somebody)","Kidneythieves","Trypt0fanatic","1","1","197480","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:2ydOej3hP2c92wm7zpewEl","Going Steady","Death From Above 1979","Live at Third Man Records","1","3","171013","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:60i2U8vi4WQcbaBDFGLJ5C","This Ladder Is Ours","The Joy Formidable","Wolf's Law","1","1","311288","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:0cOvDvqbp0X0IKeexol6b8","You Are","Punch Brothers","Antifogmatic","1","1","306440","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:5k10LV4157WEzdFmB97NQR","The Cinema Show - New Stereo Mix","Genesis","Selling England By The Pound","1","7","641320","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:6yUmNfnPoiVLrIefSptr6X","Like a Stranger","Kitten","Kitten","1","1","309186","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:5g1INLJLxKXzmHepGLCJCs","Prepare Your Coffin","Tortoise","Beacons of Ancestorship","1","2","217840","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:60WI0RpQhFyXuyPvrPPFiH","Blackest Eyes","Porcupine Tree","In Absentia","1","1","263546","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:1O9DWF3578RHMxZg2nLPeM","Disillusioned","A Perfect Circle","Eat The Elephant","1","2","353707","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:5bzf7a0Pp63erAVAbWW9fi","Don't Say Nuthin (J.Period Knight Remix)","The Roots, J. Period","The Best of The Roots","1","31","67986","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:3PvzvltQZLIKk9YgoMP3Yq","The Mother We Share","CHVRCHES","The Bones Of What You Believe (Special Edition)","1","1","190160","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:5Sr333XmmcVTY9qzBemOkM","West","Pinback","Blue Screen Life","1","11","230093","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:6Fvmj0nKlNTdC9E0D3t0xE","Snow Brigade","Mew","Frengers","1","3","258813","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:0BYiXuwIi00pk4RLNO0ixF","A Martini Built for 2","My Life With The Thrill Kill Kult","Sexplosion!","1","3","348560","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:1JGqs57Uc5EsfzZTLV1iNV","Doves","Future Islands","Singles","1","4","208000","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:6PQEXGW46C1DVgivSf4XlB","RIght Now","Dream Wife","Dream Wife","1","9","148560","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:0FdDewrvAF7LCd5Vf2FjgR","Ice age","How To Destroy Angels","Welcome oblivion","1","5","412173","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:6pp2PDe3eb5ZEMml675DTB","High Class Slim Came Floatin' In","Tortoise","Beacons of Ancestorship","1","1","494520","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:4qEyTaWgWZsdLCx8Wad80R","Must Be the One","She Wants Revenge","Must be the One","1","1","259426","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:2CH5XYVNucZGLFageGKY4j","Prove It All Night - Live at Madison Square Garden, New York, NY - June/July 2000","Bruce Springsteen","Live in New York City","1","2","376040","spotify:user:","2018-12-24T11:22:14Z"
"spotify:track:1Wve83RcS2IGmWyCYSGVqr","Shrunk","Aesop Rock","The Impossible Kid","1","9","188613","spotify:user:","2018-12-24T11:22:14Z"
