Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:6BIzzDdmzpQujSTAAkuPtG","Your Head Is On Fire","Broken Bells","Broken Bells","1","3","182026","spotify:user:mmccaff","2015-12-31T21:06:48Z"
"spotify:track:32fmQsWSAaDas2MJRyMSGG","The Ghost Inside","Broken Bells","Broken Bells","1","4","198040","spotify:user:mmccaff","2015-12-31T21:06:48Z"
"spotify:track:1m2K0sPmwlktrmsqfSCsvb","Sailing to Nowhere","Broken Bells","Broken Bells","1","5","226066","spotify:user:mmccaff","2015-12-31T21:06:48Z"
"spotify:track:4WvfcU7QCkI49HjUQckTqA","Trap Doors","Broken Bells","Broken Bells","1","6","199160","spotify:user:mmccaff","2015-12-31T21:06:48Z"
"spotify:track:2OezgBTkkaMfwfCYCBzMip","Citizen","Broken Bells","Broken Bells","1","7","269293","spotify:user:mmccaff","2015-12-31T21:06:48Z"
"spotify:track:09zDgbs5NQH1kKFXHppYhr","October","Broken Bells","Broken Bells","1","8","218106","spotify:user:mmccaff","2015-12-31T21:06:48Z"
"spotify:track:6bfhBRsQyP5bIxoInk9wx0","Mongrel Heart","Broken Bells","Broken Bells","1","9","263693","spotify:user:mmccaff","2015-12-31T21:06:48Z"
"spotify:track:2ZgJ3fxDrGSi3VKe84YDAe","The Mall & Misery","Broken Bells","Broken Bells","1","10","246973","spotify:user:mmccaff","2015-12-31T21:06:48Z"
"spotify:track:01ESWLS95ZDUPPBY05DH0P","Everyday","Yo La Tengo","And Then Nothing Turned Itself Inside-Out","1","1","391933","spotify:user:mmccaff","2015-12-31T21:07:15Z"
"spotify:track:6Cp1LNb26iMtPT7JTtEZyD","Our Way to Fall","Yo La Tengo","And Then Nothing Turned Itself Inside-Out","1","2","258426","spotify:user:mmccaff","2015-12-31T21:07:15Z"
"spotify:track:1s5yDRzX5gcECe2T1y9fCe","Saturday","Yo La Tengo","And Then Nothing Turned Itself Inside-Out","1","3","258266","spotify:user:mmccaff","2015-12-31T21:07:15Z"
"spotify:track:6xEBQquRuqVrIcOm0uyYPA","Let's Save Tony Orlando's House","Yo La Tengo","And Then Nothing Turned Itself Inside-Out","1","4","299333","spotify:user:mmccaff","2015-12-31T21:07:15Z"
"spotify:track:3W7vMJcNjOPXpHcsUOtDVt","Last Days of Disco","Yo La Tengo","And Then Nothing Turned Itself Inside-Out","1","5","388066","spotify:user:mmccaff","2015-12-31T21:07:15Z"
"spotify:track:5xne48NPEBgonH7PD5Y9P1","The Crying of Lot G","Yo La Tengo","And Then Nothing Turned Itself Inside-Out","1","6","284933","spotify:user:mmccaff","2015-12-31T21:07:15Z"
"spotify:track:4GrfClvQgCVLsCfqw7YthQ","You Can Have It All","Yo La Tengo","And Then Nothing Turned Itself Inside-Out","1","7","276640","spotify:user:mmccaff","2015-12-31T21:07:15Z"
"spotify:track:3Jy2YYu8hChcsjAbL84O2f","Tears Are in Your Eyes","Yo La Tengo","And Then Nothing Turned Itself Inside-Out","1","8","275160","spotify:user:mmccaff","2015-12-31T21:07:15Z"
"spotify:track:3TYWPgtvkkD5xvzaWdhFUd","Cherry Chapstick","Yo La Tengo","And Then Nothing Turned Itself Inside-Out","1","9","371706","spotify:user:mmccaff","2015-12-31T21:07:15Z"
"spotify:track:4rsX2UWEUE7k0xJHICp0He","From Black to Blue","Yo La Tengo","And Then Nothing Turned Itself Inside-Out","1","10","287333","spotify:user:mmccaff","2015-12-31T21:07:15Z"
"spotify:track:0tEhPcMvl0iONW6px34aN5","Madeline","Yo La Tengo","And Then Nothing Turned Itself Inside-Out","1","11","215960","spotify:user:mmccaff","2015-12-31T21:07:15Z"
"spotify:track:07hBbpMMECq3bDpMw7vBty","Tired Hippo","Yo La Tengo","And Then Nothing Turned Itself Inside-Out","1","12","286906","spotify:user:mmccaff","2015-12-31T21:07:15Z"
"spotify:track:0PUlcWxl8HMcWfgPiu7TN0","Night Falls on Hoboken","Yo La Tengo","And Then Nothing Turned Itself Inside-Out","1","13","1062026","spotify:user:mmccaff","2015-12-31T21:07:15Z"
"spotify:track:0GgzhgyDVyo3bjc6OnASFN","Reunion","Stars","Set Yourself On Fire","1","4","221853","spotify:user:mmccaff","2015-12-31T21:08:11Z"
"spotify:track:5ZkwxsVlsW9B52w490QXdt","The Ghost of Genova Heights","Stars","In Our Bedroom After the War","1","6","275600","spotify:user:mmccaff","2015-12-31T21:08:38Z"
"spotify:track:6duiokdiw9dEJe7PEgK30h","Honey White","Morphine","Yes","1","1","186466","spotify:user:mmccaff","2015-12-31T21:10:11Z"
"spotify:track:5MoCFV3KtNZWGiOseEoNDB","Scratch","Morphine","Yes","1","2","193866","spotify:user:mmccaff","2015-12-31T21:10:11Z"
"spotify:track:5mpGhnhI18k7ls12GUbZj8","Radar","Morphine","Yes","1","3","208160","spotify:user:mmccaff","2015-12-31T21:10:11Z"
"spotify:track:3sVFoJDU2ubr3bDRXfbglE","Whisper","Morphine","Yes","1","4","208800","spotify:user:mmccaff","2015-12-31T21:10:11Z"
"spotify:track:6de5OXZwRUdWEl54Nf1wU3","Yes","Morphine","Yes","1","5","120706","spotify:user:mmccaff","2015-12-31T21:10:11Z"
"spotify:track:0IAWsdtA1sdFuDKTtqYUiu","All Your Way","Morphine","Yes","1","6","184000","spotify:user:mmccaff","2015-12-31T21:10:11Z"
"spotify:track:6xqtFBoLdK2r3bBixZgega","Super Sex","Morphine","Yes","1","7","233533","spotify:user:mmccaff","2015-12-31T21:10:11Z"
"spotify:track:2CqoZ1H5FOyT26LDhM3I2m","I Had My Chance","Morphine","Yes","1","8","185533","spotify:user:mmccaff","2015-12-31T21:10:11Z"
"spotify:track:6q71nL6bSeaFztUPT5Flsr","The Jury","Morphine","Yes","1","9","127933","spotify:user:mmccaff","2015-12-31T21:10:11Z"
"spotify:track:3xoIeOo0toTemEFjwrzVbT","Sharks","Morphine","Yes","1","10","142933","spotify:user:mmccaff","2015-12-31T21:10:11Z"
"spotify:track:6qR07dbED3ZVvKwfAjUHp4","Free Love","Morphine","Yes","1","11","254626","spotify:user:mmccaff","2015-12-31T21:10:11Z"
"spotify:track:4gWx2FLSKw9ir0oo31mcWr","Gone For Good","Morphine","Yes","1","12","172706","spotify:user:mmccaff","2015-12-31T21:10:11Z"
"spotify:track:6Te9dWPvMfjPAOFDQDVt0b","Sheila Take A Bow - 2011 Remastered Version","The Smiths","Louder Than Bombs","1","2","162240","spotify:user:mmccaff","2015-12-31T21:10:58Z"
"spotify:track:6a6zCBKwuZPO9S0rVJLVDI","Shoplifters Of The World Unite - 2011 Remastered Version","The Smiths","Louder Than Bombs","1","3","178440","spotify:user:mmccaff","2015-12-31T21:11:01Z"
